country_code,service_class,nearest_total_ms,service_total_ms,total_improve_ms,total_improve_pct,nearest_sat_ms,service_sat_ms,sat_improve_pct,nearest_gnd_ms,service_gnd_ms,gnd_improve_pct,n
AU,financial_services,72.23181347261487,48.74519003040674,23.486623442208135,32.51562201343952,34.00933646112062,38.82523735440099,-14.160525886136874,38.22247701149425,9.919952676005746,74.04680844461592,240
AU,gaming,61.935449843715034,56.66727208425386,5.2681777594611745,8.505916680599952,34.00933646112062,36.40167104472526,-7.03434654286641,27.926113382594416,20.265601039528597,27.43135873623003,240
AU,general_web,74.0133967238464,68.84889594383897,5.16450078000743,6.977791870945814,34.00933646112062,38.77991936765534,-14.027274280956458,40.00406026272578,30.068976576183637,24.835188281623665,240
AU,generative_ai,72.23181347261487,48.74519003040674,23.486623442208135,32.51562201343952,34.00933646112062,38.82523735440099,-14.160525886136874,38.22247701149425,9.919952676005746,74.04680844461592,240
AU,messaging,51.6390862148152,51.497507021446815,0.1415791933683863,0.2741706016629074,34.00933646112062,35.03900333712826,-3.0276006036893754,17.629749753694583,16.458503684318554,6.643577394685231,240
AU,music_audio,72.23181347261487,48.74519003040674,23.486623442208135,32.51562201343952,34.00933646112062,38.82523735440099,-14.160525886136874,38.22247701149425,9.919952676005746,74.04680844461592,240
AU,news,98.16929048410913,82.27468131581608,15.894609168293044,16.191019706784925,34.00933646112062,48.79271292501148,-43.46858246055808,64.1599540229885,33.481968390804596,47.81484977559676,240
AU,social_media,51.6390862148152,51.497507021446815,0.1415791933683863,0.2741706016629074,34.00933646112062,35.03900333712826,-3.0276006036893754,17.629749753694583,16.458503684318554,6.643577394685231,240
AU,video_streaming,72.23181347261487,48.74519003040674,23.486623442208135,32.51562201343952,34.00933646112062,38.82523735440099,-14.160525886136874,38.22247701149425,9.919952676005746,74.04680844461592,240
BD,ecommerce,61.63155273955096,47.229083022573306,14.402469716977656,23.36866276571209,36.44705273955096,40.4389342130495,-10.952549447617471,25.184500000000003,6.79014880952381,73.03838150638762,48
BD,financial_services,61.48596940621763,50.197255884753964,11.288713521463663,18.359820346789746,36.44705273955096,40.99913088475397,-12.489564458701107,25.038916666666665,9.198125000000001,63.264684640908975,48
BD,gaming,61.63155273955096,47.229083022573306,14.402469716977656,23.36866276571209,36.44705273955096,40.4389342130495,-10.952549447617471,25.184500000000003,6.79014880952381,73.03838150638762,48
